uf,u_x,u_xx,u_xxx,u_xxxx,uf*u_x,uf*u_xx,uf*u_xxx,uf*u_xxxx,u_x*u_xx,u_x*u_xxx,u_x*u_xxxx,u_xx*u_xxx,u_xx*u_xxxx,u_xxx*u_xxxx
1.2193873,-0.04810835,-0.011668991,-0.0021962724,0.007093692,-0.058662713,-0.01422902,-0.0026781065,0.008649958,0.0005613759,0.00010565904,-0.00034126584,2.5628284e-05,-8.2776234e-05,-1.557968e-05
1.2145996,-0.049263023,-0.011847688,-0.0014168146,0.008783384,-0.05983485,-0.014390197,-0.0017208625,0.010668295,0.00058365293,6.979657e-05,-0.00043269605,1.6785978e-05,-0.0001040628,-1.2444427e-05
1.2097104,-0.05043153,-0.011941794,-0.0004729025,0.010433802,-0.061007544,-0.014446112,-0.000572075,0.012621879,0.00060224294,2.3849198e-05,-0.00052619266,5.6473045e-06,-0.00012459831,-4.934171e-06
1.2046981,-0.05160307,-0.011935323,0.0006290359,0.012000438,-0.06216612,-0.01437846,0.0007577983,0.0144569045,0.0006158993,-3.2460182e-05,-0.00061925943,-7.507746e-06,-0.0001432291,7.548706e-06
1.1995876,-0.0527719,-0.011813898,0.001878878,0.013436314,-0.06330451,-0.014171805,0.0022538786,0.016118035,0.0006234418,-9.915196e-05,-0.0007090598,-2.2196873e-05,-0.00015873523,2.5245194e-05
1.1943414,-0.053919673,-0.011562253,0.0032613075,0.014692624,-0.0643985,-0.013809278,0.0038951146,0.01754801,0.0006234329,-0.00017584863,-0.0007922215,-3.7708065e-05,-0.00016987984,4.7917165e-05
1.188992,-0.055036355,-0.011169556,0.0047563296,0.015720775,-0.06543779,-0.013280513,0.005655238,0.018691877,0.00061473163,-0.00026177106,-0.00086521416,-5.312609e-05,-0.00017559408,7.477319e-05
1.1835372,-0.05610769,-0.010625446,0.0063389977,0.016473213,-0.06640554,-0.0125756115,0.00750244,0.01949666,0.0005961692,-0.0003556665,-0.0009242739,-6.735468e-05,-0.00017503524,0.00010442366
1.177985,-0.057119112,-0.009923065,0.007980374,0.016905809,-0.067285456,-0.0116892215,0.00940076,0.01991479,0.0005667967,-0.00045583188,-0.0009656448,-7.918977e-05,-0.00016775745,0.00013491468
1.172339,-0.058051042,-0.009057717,0.0096467715,0.016979171,-0.068055496,-0.010618715,0.011309286,0.019905344,0.00052580994,-0.00056000514,-0.0009856586,-8.737773e-05,-0.00015379253,0.00016379418
1.1665876,-0.058891106,-0.00802954,0.011301282,0.016660674,-0.06870163,-0.009367161,0.013183936,0.019436136,0.0004728685,-0.000665545,-0.0009811654,-9.07441e-05,-0.00013377755,0.00018828697
1.1607621,-0.05962321,-0.006840441,0.012904739,0.015925886,-0.06920836,-0.007940125,0.014979332,0.018486165,0.00040784906,-0.000769422,-0.00094955246,-8.827411e-05,-0.00010894008,0.0002055194
1.1548812,-0.060229573,-0.0054983282,0.014414491,0.01476047,-0.069558,-0.006349916,0.016647026,0.01704659,0.00033116195,-0.0008681787,-0.00088901684,-7.92556e-05,-8.115791e-05,0.00021276466
1.1489367,-0.060697537,-0.0040145717,0.015788674,0.013162204,-0.06973763,-0.004612489,0.018140187,0.01512254,0.00024367461,-0.00095833367,-0.00079891336,-6.338477e-05,-5.2840613e-05,0.00020781375
1.1429777,-0.061014596,-0.0024044616,0.016984953,0.011140373,-0.06973832,-0.002748246,0.019413423,0.012733198,0.00014670726,-0.00103633,-0.0006797253,-4.0839666e-05,-2.6786598e-05,0.0001892187
1.136966,-0.061166644,-0.0006866326,0.017963007,0.008717113,-0.0695444,-0.0007806779,0.020423329,0.009911061,4.199901e-05,-0.0010987369,-0.00053319655,-1.2333986e-05,-5.9854538e-06,0.00015658556
1.1309671,-0.061145093,0.0011146299,0.018684456,0.005928702,-0.06915309,0.0012606098,0.021131506,0.0067051672,-6.815415e-05,-0.0011424628,-0.00036251105,2.0826254e-05,6.608309e-06,0.00011077458
1.1249697,-0.060944524,0.0029726739,0.019116411,0.0028233768,-0.06856074,0.0033441682,0.021505384,0.0031762135,-0.00018116819,-0.0011650405,-0.00017206935,5.6826855e-05,8.392978e-06,5.397283e-05
1.119005,-0.060561758,0.004857175,0.01923052,-0.0005383438,-0.06776891,0.005435203,0.021519048,-0.00060240936,-0.00029415905,-0.0011646341,3.2603046e-05,9.3406e-05,-2.61483e-06,-1.0352632e-05
1.1130905,-0.05999295,0.006736773,0.019004619,-0.0040867156,-0.06677759,0.0074986382,0.021153862,-0.0045488845,-0.0004041589,-0.0011401431,0.00024517413,0.0001280298,-2.7531276e-05,-7.7666475e-05
1.1072283,-0.059241313,0.008577721,0.018424703,-0.007743209,-0.06559366,0.009497495,0.020400353,-0.0085735,-0.0005081555,-0.0010915035,0.00045871787,0.00015804196,-6.641909e-05,-0.00014266632
1.1014483,-0.058309164,0.010343321,0.017483529,-0.0114226835,-0.06422453,0.0113926325,0.019257203,-0.012581496,-0.00060311035,-0.0010194499,0.0006660471,0.00018083774,-0.00011814848,-0.00019970881
1.0957975,-0.05721069,0.011998174,0.016183652,-0.015037352,-0.06269134,0.013147569,0.017734006,-0.016477894,-0.0006864238,-0.0009258779,0.0008602973,0.00019417427,-0.00018042077,-0.00024335927
1.0902297,-0.0559596,0.013509468,0.014536055,-0.018499818,-0.061008822,0.014728424,0.01584764,-0.020169051,-0.00075598445,-0.0008134318,0.0010352425,0.00019637437,-0.0002499227,-0.00026891436
1.084801,-0.054566387,0.014841528,0.012559364,-0.02172445,-0.05919367,0.016100103,0.01362441,-0.023566704,-0.00080984854,-0.0006853191,0.0011854247,0.00018640014,-0.00032242402,-0.00027284527
1.0795305,-0.053052843,0.015965795,0.010280785,-0.024632368,-0.057272162,0.017235562,0.011098421,-0.026591392,-0.00084703084,-0.0005454249,0.0013068172,0.0001641409,-0.00039327535,-0.00025324008
1.0743954,-0.05143761,0.016851425,0.0077353106,-0.027151398,-0.05526433,0.018105093,0.008310782,-0.029171338,-0.000866797,-0.0003978859,0.0013966031,0.000130351,-0.00045753975,-0.0002100245
1.0694164,-0.049751297,0.017476898,0.004964388,-0.029222561,-0.053204853,0.018690081,0.005308998,-0.031251088,-0.0008694983,-0.00024698474,0.0014538603,8.67621e-05,-0.0005107197,-0.00014507213
1.0646107,-0.04801607,0.017820932,0.0020134663,-0.03079715,-0.051118426,0.018972356,0.0021435579,-0.032786977,-0.00085569115,-9.667874e-05,0.0014787582,3.5881847e-05,-0.0005488339,-6.200902e-05
1.0600017,-0.046262104,0.017867958,-0.0010654068,-0.031840727,-0.04903791,0.018940067,-0.001129333,-0.033751227,-0.0008266093,4.9287963e-05,0.001473019,-1.9036645e-05,-0.0005689288,3.3923327e-05
1.0555288,-0.044519998,0.017609656,-0.004220302,-0.032335322,-0.046992138,0.018587498,-0.0044546505,-0.034130864,-0.0007839819,0.00018788785,0.0014395685,-7.431807e-05,-0.0005694139,0.00013646483
1.0512513,-0.042814847,0.017039182,-0.0073963995,-0.032275353,-0.045009162,0.017912462,-0.0077754743,-0.033929504,-0.00072952994,0.00031667572,0.0013818643,-0.0001260286,-0.0005499456,0.0002387214
1.0471272,-0.04118318,0.016158424,-0.010539688,-0.031671498,-0.04312403,0.016919926,-0.011036395,-0.033164088,-0.0006654553,0.00043405787,0.001304333,-0.00017030476,-0.0005117615,0.00033380772
1.0431752,-0.039652687,0.014971815,-0.013597472,-0.030547176,-0.0413647,0.0156182265,-0.014184546,-0.031866055,-0.0005936727,0.0005391763,0.0012112776,-0.00020357883,-0.00045734667,0.00041536437
1.0393393,-0.03825336,0.013492569,-0.016521422,-0.028938014,-0.03975822,0.014023358,-0.017171364,-0.030076416,-0.0005161361,0.0006319999,0.0011069763,-0.00022291644,-0.00039044817,0.00047809715
1.0356548,-0.037011713,0.011734025,-0.019265333,-0.026889706,-0.038331356,0.012152399,-0.019952234,-0.027848452,-0.00043429635,0.000713043,0.0009952341,-0.0002260599,-0.00031552446,0.00051803916
1.032069,-0.03595785,0.009716575,-0.02178853,-0.024456915,-0.03711098,0.010028176,-0.022487266,-0.025241222,-0.00034938715,0.0007834687,0.0008794181,-0.00021170989,-0.00023763745,0.0005328802
1.0285821,-0.03511239,0.007464044,-0.024056656,-0.021699104,-0.036115974,0.007677382,-0.024744246,-0.022319311,-0.0002620804,0.00084468664,0.0007619074,-0.00017955994,-0.00016196306,0.0005220079
1.0251603,-0.03449783,0.0050024893,-0.02604069,-0.018680658,-0.03536581,0.0051283534,-0.026695881,-0.019150669,-0.00017257503,0.00089834735,0.0006444422,-0.00013026828,-9.3449795e-05,0.00048645723
1.0217992,-0.034133814,0.002361092,-0.027718581,-0.015466796,-0.034877904,0.002412562,-0.028322825,-0.01580396,-8.0593076e-05,0.0009461409,0.00052794075,-6.544612e-05,-3.651853e-05,0.00042871764
1.0184608,-0.034039296,-0.00042910397,-0.029073557,-0.01212294,-0.034667686,-0.00043702553,-0.029610276,-0.012346739,1.4606397e-05,0.0009896434,0.00041265634,1.2475579e-05,5.202002e-06,0.000352457
1.0151,-0.034223825,-0.0033363774,-0.030096613,-0.008711638,-0.034740604,-0.0033867566,-0.030551072,-0.0088431835,0.0001141836,0.0010300212,0.00029814558,0.00010041366,2.9065312e-05,0.0002621908
1.0117176,-0.034697186,-0.0063277883,-0.030784018,-0.005292251,-0.035103753,-0.0064019347,-0.031144733,-0.005354263,0.00021955644,0.0010681188,0.00018362621,0.00019479475,3.3488242e-05,0.00016291674
1.0082898,-0.035469275,-0.009370309,-0.031136857,-0.0019188084,-0.03576331,-0.009447987,-0.031394977,-0.001934715,0.0003323581,0.0011044018,6.805875e-05,0.00029176197,1.7979828e-05,5.9745664e-05
1.0047544,-0.03653913,-0.012430641,-0.031163516,0.0013610858,-0.03671285,-0.012489742,-0.03131168,0.001367557,0.0004542048,0.0011386877,-4.973289e-05,0.00038738246,-1.6919168e-05,-4.2416217e-05
1.0011016,-0.03790902,-0.015478666,-0.030874263,0.00450591,-0.03795078,-0.0154957175,-0.030908275,0.004510874,0.00058678107,0.0011704131,-0.00017081463,0.0004778924,-6.9745474e-05,-0.00013911666
0.99729204,-0.039575856,-0.01848308,-0.030284503,0.007480699,-0.039468687,-0.018433029,-0.030202495,0.007460442,0.00073148374,0.0011985352,-0.00029605508,0.0005597509,-0.00013826636,-0.00022654925
0.9933258,-0.041533627,-0.02141585,-0.029411914,0.010258029,-0.041256424,-0.021272916,-0.029215613,0.010189566,0.0008894779,0.0012215835,-0.00042605316,0.00062988116,-0.00021968441,-0.00030170826
0.98913264,-0.043777518,-0.024249513,-0.028277576,0.012816384,-0.043301772,-0.023985984,-0.027970273,0.012677104,0.0010615835,0.0012379221,-0.0005610695,0.00068571744,-0.00031079107,-0.0003624163
0.98471713,-0.046292588,-0.026960054,-0.026903106,0.015141597,-0.045585103,-0.026548028,-0.02649195,0.01491019,0.0012480507,0.0012454144,-0.0007009437,0.0007253092,-0.00040821827,-0.00040735598
0.98003936,-0.049066998,-0.029525107,-0.02531217,0.017224308,-0.04808759,-0.028935766,-0.024806922,0.0168805,0.0014487084,0.0012419922,-0.0008451451,0.0007473445,-0.0005085495,-0.00043598464
0.9750874,-0.05208507,-0.031923495,-0.023528995,0.019060286,-0.050787497,-0.031128198,-0.022942826,0.018585445,0.0016627376,0.0012255094,-0.0009927563,0.0007511278,-0.00060847093,-0.00044846936
0.9698025,-0.05532863,-0.03413915,-0.021578131,0.020650767,-0.053657845,-0.03310823,-0.020926526,0.020027164,0.0018888724,0.0011938885,-0.0011425787,0.00073665904,-0.0007049996,-0.00044560496
0.96419466,-0.05878005,-0.036156278,-0.01948224,0.021998918,-0.05667541,-0.03486169,-0.018784672,0.021211239,0.0021252679,0.001145167,-0.0012930975,0.0007044053,-0.000795399,-0.0004285882
0.95826006,-0.062420722,-0.037960745,-0.017266134,0.02311171,-0.059815284,-0.036376268,-0.016545447,0.02214703,0.0023695373,0.0010777646,-0.0014426496,0.0006554353,-0.00087733776,-0.0003990499
0.9519371,-0.06622731,-0.039542988,-0.014951835,0.023998313,-0.063044235,-0.037642438,-0.014233206,0.022844885,0.0026188258,0.0009902199,-0.0015893437,0.00059124024,-0.00094896497,-0.00035881883
0.94523287,-0.07017676,-0.040894058,-0.012561181,0.024669698,-0.066333376,-0.038654406,-0.011873241,0.02331861,0.0028698123,0.0008815029,-0.0017312394,0.00051367766,-0.001008844,-0.00030988053
0.9381503,-0.074248426,-0.042007748,-0.010114656,0.025137212,-0.06965618,-0.03940958,-0.009489067,0.023582483,0.003119009,0.0007509973,-0.0018663984,0.00042489392,-0.0010559576,-0.00025425424
0.93065655,-0.078416735,-0.042879064,-0.007631582,0.025413455,-0.07297905,-0.039905682,-0.007102382,0.0236512,0.003362436,0.00059844373,-0.00199284,0.0003272351,-0.0010897052,-0.00019394487
0.9227706,-0.08265939,-0.043505084,-0.005130642,0.025510581,-0.07627566,-0.040145215,-0.004734406,0.023540415,0.0035961038,0.00042409575,-0.0021086892,0.00022320902,-0.00110984,-0.00013088566
0.9144211,-0.086950876,-0.043886676,-0.0026280005,0.025441155,-0.07950971,-0.040130902,-0.002403099,0.023263928,0.003815985,0.00022850693,-0.0022121307,0.00011533421,-0.0011165277,-6.6859364e-05
0.9056822,-0.09126973,-0.044021964,-0.00014015753,0.025216725,-0.082661375,-0.03986991,-0.00012693818,0.02283834,0.0040178727,1.279214e-05,-0.0023015237,6.17001e-06,-0.0011100897,-3.534314e-06
0.89652085,-0.09558861,-0.043914486,0.002318434,0.024849072,-0.08569718,-0.039370254,0.0020785243,0.022277711,0.0041977246,-0.00022161588,-0.0023752882,-0.00010181283,-0.0010912343,5.7610934e-05
0.8869121,-0.09988465,-0.043567717,0.004734435,0.024348574,-0.08858891,-0.038640738,0.004199028,0.021595044,0.0043517463,-0.0004728974,-0.0024320488,-0.00020626852,-0.0010608118,0.00011527674
0.8769115,-0.104134284,-0.04298702,0.0070953853,0.023725051,-0.09131655,-0.03769581,0.006222025,0.02080477,0.0044764224,-0.00073887286,-0.0024705913,-0.00030500945,-0.0010198692,0.00016833839
0.86648357,-0.1083187,-0.042176675,0.00938925,0.02298774,-0.09385637,-0.036545396,0.008135631,0.0199185,0.004568523,-0.0010170314,-0.0024900022,-0.00039600732,-0.00096954644,0.00021583763
0.85563207,-0.112409405,-0.04114581,0.011605606,0.022145346,-0.096181095,-0.035205673,0.009930129,0.018948268,0.004625176,-0.0013045793,-0.0024893451,-0.00047752206,-0.0009111882,0.00025701016
0.8443999,-0.11638869,-0.039900955,0.013734241,0.021205498,-0.098278604,-0.033692364,0.011597192,0.01790592,0.00464402,-0.0015985104,-0.0024680803,-0.00054800935,-0.0008461196,0.00029124142
0.83279264,-0.1202366,-0.03845194,0.015766365,0.020174962,-0.10013215,-0.03202249,0.0131301135,0.01680156,0.00462333,-0.0018956942,-0.0024257686,-0.00060624734,-0.0007757664,0.0003180858
0.82079506,-0.12393356,-0.036808703,0.01769273,0.019060671,-0.10172405,-0.030212402,0.014522105,0.015644904,0.0045618336,-0.002192723,-0.0023622569,-0.00065124646,-0.0007015986,0.0003372353
0.80845237,-0.12745787,-0.034982026,0.019506244,0.01786869,-0.103043616,-0.028281301,0.01576987,0.014445985,0.0044587348,-0.0024862243,-0.0022775051,-0.00068236794,-0.000625083,0.00034855102
0.79577816,-0.1307972,-0.032982577,0.021198858,0.016604625,-0.10408556,-0.026246814,0.016869588,0.013213597,0.004314029,-0.0027727513,-0.0021718384,-0.0006991929,-0.0005476633,0.00035199907
0.782781,-0.13392936,-0.030823348,0.02276427,0.015273938,-0.10483736,-0.024127932,0.017819438,0.011956149,0.004128151,-0.003048804,-0.0020456286,-0.000701671,-0.0004707939,0.00034770003
0.76948094,-0.13684337,-0.028517462,0.024195967,0.013881788,-0.10529836,-0.021943644,0.018618336,0.010681771,0.0039024255,-0.0033110576,-0.0018996305,-0.0006900076,-0.00039587336,0.0003358833
0.7559204,-0.13952425,-0.02607746,0.025488243,0.012432912,-0.10546923,-0.019712485,0.019267082,0.009398292,0.0036384382,-0.003556228,-0.0017346928,-0.0006646686,-0.00032421877,0.0003168931
0.742108,-0.14196058,-0.023517724,0.02663567,0.010932569,-0.10535008,-0.01745269,0.019766543,0.008113147,0.0033385896,-0.003781215,-0.0015519939,-0.0006264103,-0.00025710915,0.0002911963
0.72805226,-0.14413834,-0.020852454,0.027633369,0.009385244,-0.10494024,-0.0151816765,0.020118536,0.006832948,0.003005638,-0.003983028,-0.0013527734,-0.00057622354,-0.00019570538,0.00025934592
0.7138145,-0.14605078,-0.01809717,0.028476996,0.0077957944,-0.104253165,-0.012918022,0.020327292,0.005564751,0.0026431058,-0.004159088,-0.0011385819,-0.00051535305,-0.00014108181,0.0002220008
0.6993804,-0.14768931,-0.015265737,0.02916266,0.006169033,-0.10329101,-0.010676557,0.020395793,0.0043145004,0.0022545862,-0.0043070135,-0.0009111002,-0.0004451895,-9.417483e-05,0.0001799054
0.6848254,-0.14904639,-0.0123761585,0.029687295,0.0045095594,-0.102070756,-0.008475508,0.020330613,0.003088261,0.0018446217,-0.0044247843,-0.0006721335,-0.00036741467,-5.5811022e-05,0.00013387662
0.6701312,-0.15011868,-0.009442517,0.030047242,0.0028222944,-0.100599214,-0.006327725,0.020135595,0.0018913075,0.0014174981,-0.0045106523,-0.0004236791,-0.00028372157,-2.664956e-05,8.480216e-05
0.65535593,-0.15089999,-0.0064816535,0.030240552,0.0011125194,-0.0988932,-0.00424779,0.019818325,0.0007290962,0.0009780815,-0.004563299,-0.00016787917,-0.00019600878,-7.2109656e-06,3.3643202e-05
0.64051676,-0.1513901,-0.003510124,0.030265192,-0.0006151449,-0.0969679,-0.0022482933,0.019385362,-0.00039401063,0.00053139805,-0.0045818505,9.312685e-05,-0.00010623458,2.159235e-06,-1.8617478e-05
0.62563515,-0.15158941,-0.0005446074,0.03011922,-0.0023557665,-0.09483966,-0.00034072553,0.018843643,-0.0014738503,8.255671e-05,-0.004565755,0.00035710924,-1.640315e-05,1.2829679e-06,-7.095385e-05
0.610764,-0.15149777,0.0023979095,0.029802524,-0.0041038143,-0.09252939,0.0014645569,0.018202309,-0.0025064622,-0.00036327794,-0.0045150155,0.0006217187,7.146376e-05,-9.840575e-06,-0.00012230402
0.5959041,-0.15111887,0.005301167,0.029313494,-0.0058545102,-0.09005236,0.003158987,0.017468031,-0.0034887267,-0.00080110633,-0.0044298223,0.000884727,0.00015539571,-3.1035735e-05,-0.00017161615
0.5810933,-0.15045914,0.0081479745,0.028652882,-0.007602392,-0.0874308,0.0047347336,0.016649999,-0.0044176993,-0.0012259373,-0.004311088,0.0011438495,0.00023346295,-6.19441e-05,-0.00021783044
0.5663717,-0.14952095,0.01092177,0.027821062,-0.009342138,-0.08468443,0.006185781,0.015757062,-0.005291122,-0.0016330334,-0.0041598314,0.0013968453,0.00030385522,-0.000102032674,-0.0002599082
0.55174446,-0.14831658,0.0136050945,0.02681897,-0.011068711,-0.08183285,0.0075065354,0.014797218,-0.0061071,-0.002017861,-0.003977698,0.0016416734,0.00036487464,-0.00015059086,-0.00029685145
0.53724813,-0.14685372,0.016181987,0.02564832,-0.012776843,-0.07889689,0.008693743,0.013779512,-0.0068643354,-0.0023763848,-0.0037665511,0.0018763269,0.00041504076,-0.0002067547,-0.00032770456
0.52292585,-0.14514396,0.018635659,0.024311218,-0.014461057,-0.07589953,0.009745068,0.012712965,-0.007562061,-0.0027048532,-0.0035286264,0.002098935,0.00045305557,-0.0002694913,-0.00035156592
0.5087795,-0.14319931,0.020950241,0.02280978,-0.016116291,-0.07285687,0.010659054,0.011605149,-0.008199639,-0.00300006,-0.0032663445,0.0023078418,0.00047787037,-0.00033764017,-0.00036760906
0.49480772,-0.14103504,0.023109278,0.021147711,-0.017737452,-0.06978522,0.011434649,0.010464051,-0.008776628,-0.0032592178,-0.0029825682,0.002501602,0.0004887083,-0.00040989972,-0.00037510652
0.48107624,-0.13866763,0.025097322,0.019328201,-0.019319119,-0.066709705,0.012073725,0.009298339,-0.009293969,-0.003480186,-0.0026801957,0.0026789363,0.0004850861,-0.00048485814,-0.0003734038
0.46758986,-0.13611442,0.026899254,0.01735579,-0.020856,-0.06364572,0.012577819,0.008115391,-0.009752055,-0.0036613764,-0.0023623733,0.0028388023,0.0004668578,-0.00056101085,-0.00036197237
0.45435286,-0.1333925,0.028500414,0.015235158,-0.022342937,-0.060607262,0.012949244,0.0069221375,-0.010151577,-0.0038017414,-0.0020322558,0.00298038,0.00043420828,-0.00063678296,-0.00034039817
0.44140625,-0.13052438,0.029886214,0.012970838,-0.023774305,-0.057614278,0.013191962,0.005725409,-0.010494127,-0.0039008795,-0.0016930106,0.0031031265,0.00038764923,-0.000710524,-0.00030837266
0.42873764,-0.12753306,0.031042336,0.010568737,-0.025144337,-0.054678224,0.013309018,0.0045312154,-0.010780323,-0.003958924,-0.0013478635,0.0032067343,0.00032807828,-0.00078053895,-0.00026574387
0.41636372,-0.124436945,0.031956814,0.0080357995,-0.026447088,-0.05181103,0.013305658,0.0033458152,-0.011011608,-0.003976608,-0.0009999503,0.0032909948,0.00025679855,-0.00084516464,-0.00021252349
0.4042976,-0.121265866,0.032616273,0.0053782356,-0.027676126,-0.0490275,0.01318668,0.0021744077,-0.011189391,-0.0039552404,-0.0006521964,0.0033561694,0.000175418,-0.0009026921,-0.00014884873
0.39255095,-0.118042275,0.033009037,0.0026041728,-0.028824065,-0.04633761,0.0129577285,0.0010222705,-0.011314914,-0.0038964618,-0.0003074025,0.0034024583,8.5961234e-05,-0.0009514546,-7.5062846e-05
0.38113093,-0.11479374,0.033124093,-0.00027831146,-0.029882563,-0.043751445,0.012624617,-0.00010607311,-0.011389169,-0.0038024385,3.1948413e-05,0.0034303311,-9.218815e-06,-0.0009898328,8.31666e-06
0.370008,-0.11154727,0.032951303,-0.0032600532,-0.030843023,-0.04127338,0.012192246,-0.0012062457,-0.011412165,-0.0036756278,0.00036365003,0.003440455,-0.000107423,-0.0010163178,0.0001005499
0.35923433,-0.1083337,0.032481335,-0.006330414,-0.03169365,-0.038917184,0.011668411,-0.002274102,-0.011385446,-0.0035188233,0.0006857972,0.0034334902,-0.00020562031,-0.0010294521,0.00020063392
0.34873772,-0.10517939,0.031705797,-0.009478928,-0.032423045,-0.03668002,0.011057007,-0.0033056596,-0.011307139,-0.0033347965,0.0009969878,0.0034102362,-0.00030053695,-0.0010279985,0.0003073357
0.33856535,-0.10211877,0.030617489,-0.012692588,-0.033015855,-0.034573875,0.010366021,-0.0042972704,-0.011178024,-0.0031266203,0.0012961514,0.0033715384,-0.00038861518,-0.0010108625,0.00041905665
0.32869387,-0.09917783,0.029212095,-0.01595659,-0.033454835,-0.032599144,0.009601836,-0.0052448334,-0.010996399,-0.0028971923,0.00158254,0.003317978,-0.0004661254,-0.0009772858,0.0005338251
0.31909132,-0.096392885,0.02748363,-0.01925571,-0.03371986,-0.030758133,0.008769788,-0.0061443304,-0.010759715,-0.0026492265,0.0018561136,0.0032503547,-0.00052921684,-0.0009267442,0.0006492999
0.3097539,-0.09379322,0.02543018,-0.02257138,-0.033787202,-0.029052816,0.007877097,-0.0069915727,-0.010465718,-0.0023851786,0.0021170424,0.0031690104,-0.00057399424,-0.00085921463,0.00076262373
0.30067515,-0.091410115,0.023051802,-0.025882373,-0.03362917,-0.02748475,0.006931104,-0.0077821864,-0.010111457,-0.0021071678,0.0023659107,0.0030740465,-0.00059663533,-0.000775213,0.0008704027
